NAME,CITY,COUNTY,STATE,LATITUDE,LONGITUDE,LINES,MAX_VOLT,MIN_VOLT,OWNER,TYPE,STATUS,source_dataset,lmp_avg,lmp_hub_spread,lmp_std,shadow_price_nearby,constraint_hours,CAPACITY_SCORE,TIER,ercot_bus_matched,match_confidence,data_source,score_basis,ercot_zone,score_timestamp,queue_hits,project_hits,upgrade_pressure,hosting_band,hosting_confidence,primary_limiter
Cemex Substation,,,TX,29.6749932,-98.1808078,1,138.0,4.2,New Braunfels Utilities,industrial,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Central Avenue Substation,,,TX,25.9538541,-97.4455255,1,138.0,138.0,South Texas Electric Cooperative,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Champlin - Citgo West Substation,,,TX,27.8098993,-97.496753,1,138.0,138.0,American Electric Power,industrial,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Chappel Hill Substation,,,TX,30.1385073,-96.3254195,1,138.0,138.0,Bluebonnet Electric Cooperative,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Chavaneaux Road Substation,,,TX,29.3350512,-98.5103843,1,138.0,138.0,CPS Energy,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Cheapside Substation,,,TX,29.3089862,-97.3953221,1,138.0,138.0,Guadalupe Valley Electric Cooperative,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Chocolate Bayou Substation,,,TX,28.6855278,-96.9192244,1,138.0,138.0,American Electric Power,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Choke Canyon Substation,,,TX,28.4535,-98.2802764,1,138.0,69.0,South Texas Electric Cooperative; American Electric Power,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Cibolo Creek Substation,,,TX,29.6648613,-98.3852304,1,138.0,138.0,CPS Energy,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Clarkwood Substation,,,TX,27.8203134,-97.5353866,1,138.0,138.0,American Electric Power,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Cmc/Smi Substation,,,TX,29.578316,-98.0323264,1,138.0,138.0,Guadalupe Valley Electric Cooperative,industrial,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Coffee Port Substation,,,TX,25.9380369,-97.4262992,1,138.0,138.0,American Electric Power,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Coley Creek Substation,,,TX,30.4950073,-94.9667416,1,138.0,138.0,Sam Houston Electric Cooperative,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Colorado Bend Substation,,,TX,29.2891463,-96.0689187,1,138.0,138.0,Exelon,transmission,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Colorado Substation,,,TX,29.4671681,-96.6198048,1,138.0,138.0,San Bernard Electric Cooperative,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Comal Street Substation,,,TX,29.4215735,-98.508585,1,138.0,138.0,CPS Energy,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Comfort Substation,,,TX,29.9779976,-98.9032017,1,138.0,138.0,Lower Colorado River Authority,transmission,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Commons Ford Substation,,,TX,30.3152578,-97.8547583,1,138.0,138.0,Austin Energy,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Crane'S Mill Substation,,,TX,29.8524527,-98.2832946,1,138.0,138.0,Pedernales Electric Cooperative,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Crestonio Substation,,,TX,27.3653856,-98.5978172,1,138.0,138.0,American Electric Power,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Cuero Hydro Substation,,,TX,29.1294505,-97.3080004,1,138.0,138.0,Lower Colorado River Authority,transmission,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Cushman Substation,,,TX,29.5742245,-97.9456756,1,138.0,12.5,Lower Colorado River Authority,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Cypress Creek Substation,,,TX,29.9591933,-98.913327,1,138.0,12.5,Bandera Electric Cooperative,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Daffan Gin Substation,,,TX,30.3096565,-97.6154059,1,138.0,138.0,Austin Energy,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Danevang Substation,,,TX,29.0647396,-96.1923266,1,138.0,69.0,South Texas Electric Cooperative,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
De Zavala Road Substation,,,TX,29.5715074,-98.5663787,1,138.0,138.0,CPS Energy,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Deanville Substation,,,TX,30.427126,-96.8012996,1,138.0,138.0,Bluebonnet Electric Cooperative,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Decker Switchyard,,,TX,30.3049807,-97.6141505,1,138.0,138.0,Austin Energy,transmission,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Deer Creek Substation,,,TX,29.5552442,-97.7837216,1,138.0,69.0,Lower Colorado River Authority,transmission,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Devil'S Hill Substation,,,TX,29.9223454,-98.4123381,1,138.0,69.0,Pedernales Electric Cooperative,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Dilley Switching Station,,,TX,28.6687916,-99.2051217,1,138.0,69.0,American Electric Power,transmission,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Downie Substation,,,TX,29.2269671,-99.6995443,1,138.0,69.0,South Texas Electric Cooperative,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Dripping Springs Substation,,,TX,30.1737579,-98.0837344,1,138.0,138.0,Pedernales Electric Cooperative,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Dupont Pp1 Substation,,,TX,27.8803854,-97.24746,1,138.0,138.0,Chemours,industrial,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Dupont Switching Station,,,TX,27.9002356,-97.2468201,1,138.0,138.0,American Electric Power,transmission,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
East Raymondville Substation,,,TX,26.467109,-97.7154304,1,138.0,138.0,South Texas Electric Cooperative,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
East Rio Hondo Substation,,,TX,26.2275262,-97.5340353,1,138.0,138.0,South Texas Electric Cooperative,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Ec Mornhinweg Substation,,,TX,29.6582279,-98.202872,1,138.0,12.5,New Braunfels Utilities,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Ed Bluestein Substation,,,TX,30.2705235,-97.6621007,1,138.0,138.0,Austin Energy,industrial,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Escarpment Substation,,,TX,30.1799834,-97.8946149,1,138.0,138.0,Lower Colorado River Authority,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Esperanza Substation,,,TX,29.8005819,-98.6650113,1,138.0,138.0,Lower Colorado River Authority,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
F. Yturria Substation,,,TX,26.6409829,-97.7656009,1,138.0,138.0,South Texas Electric Cooperative,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Fair Oaks Ranch Substation,,,TX,29.7327954,-98.6123836,1,138.0,34.5,CPS Energy,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Fair Oaks Substation,,,TX,29.7949266,-98.5933588,1,138.0,24.9,Pedernales Electric Cooperative,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Falfurrias Substation,,,TX,27.242329,-98.1420877,1,138.0,69.0,American Electric Power,transmission,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Falls City Substation,,,TX,29.0105278,-97.9858253,1,138.0,138.0,CPS Energy,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Fayette Plant 138 Kv Substation,,,TX,29.9123189,-96.7551456,1,138.0,138.0,Lower Colorado River Authority,transmission,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Fayette River Pump Substation,,,TX,29.8684473,-96.775424,1,138.0,138.0,Lower Colorado River Authority,industrial,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Fern Street Switchyard,,,TX,29.4047923,-98.4795029,1,138.0,138.0,CPS Energy,transition,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Fischer Substation,,,TX,29.9331522,-98.2057872,1,138.0,138.0,Pedernales Electric Cooperative,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Fiskville Substation,,,TX,30.36215,-97.6831083,1,138.0,138.0,Austin Energy,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Five Points Substation,,,TX,29.4373425,-98.5068294,1,138.0,138.0,CPS Energy,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Flatonia Substation,,,TX,29.6780571,-97.1058498,1,138.0,69.0,Lower Colorado River Authority,transmission,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Floresville Substation,,,TX,29.1411803,-98.1542362,1,138.0,138.0,CPS Energy,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Fm 237 Yorktown Substation,,,TX,28.9879692,-97.4809506,1,138.0,138.0,Guadalupe Valley Electric Cooperative,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Fm 524 Substation,,,TX,29.0643135,-95.7351935,1,138.0,69.0,Texas-New Mexico Power,transmission,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Formosa Plastics Cfb Substation,,,TX,28.6512472,-96.540011,1,138.0,138.0,Formosa Plastics,transmission,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Formosa Plastics Switching Station,,,TX,28.6862625,-96.551185,1,138.0,138.0,Formosa Plastics,transmission,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Fort Brown Substation,,,TX,25.8993568,-97.4681356,1,138.0,138.0,Brownsville Public Utilities Board,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Four Corners Substation,,,TX,28.8716126,-97.1644699,1,138.0,138.0,South Texas Electric Cooperative,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Franklins Camp Substation,,,TX,28.928147,-95.5639012,1,138.0,69.0,South Texas Electric Cooperative,transmission,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Fredericksburg Road Substation,,,TX,29.5029057,-98.5599021,1,138.0,138.0,CPS Energy,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Fredericksburg Substation,,,TX,30.2597239,-98.8851653,1,138.0,69.0,Lower Colorado River Authority,transmission,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Freiheit Road Substation,,,TX,29.7039908,-98.0859011,1,138.0,12.5,New Braunfels Utilities,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Frelsburg Substation,,,TX,29.8357033,-96.6158979,1,138.0,138.0,San Benard Electric Cooperative,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Gay Hill Substation,,,TX,30.2711206,-96.4716547,1,138.0,138.0,Bluebonnet Electric Cooperative,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
George West Substation,,,TX,28.3309133,-98.0732043,1,138.0,69.0,South Texas Electric Cooperative; American Electric Power,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
George West Switching Station,,,TX,28.4035514,-98.1940069,1,138.0,69.0,South Texas Electric Cooperative,transmission,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Geronimo Substation,,,TX,29.6274521,-97.9706255,1,138.0,138.0,Guadalupe Valley Electric Cooperative,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Giddings Substation,,,TX,30.1841033,-96.9510858,1,138.0,138.0,Lower Colorado River Authority,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Gillette Substation,,,TX,29.2327395,-97.7278532,1,138.0,138.0,Lower Colorado River Authority,transmission,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Glidden Substation,,,TX,29.6969144,-96.5718684,1,138.0,69.0,Lower Colorado River Authority; San Bernard Electric Cooperative,transmission,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Goat Creek Substation,,,TX,30.0797854,-99.2102278,1,138.0,138.0,Lower Colorado River Authority,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Goforth Substation,,,TX,29.9925656,-97.8415341,1,138.0,138.0,Pedernales Electric Cooperative,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Green Mountain Substation,,,TX,29.6204259,-98.3328713,1,138.0,138.0,CPS Energy,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Gregory Switchyard,,,TX,27.8889286,-97.2575287,1,138.0,138.0,NRG Energy,transmission,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Guy Burks Substation,,,TX,30.1481392,-96.4228706,1,138.0,138.0,Bluebonnet Electric Cooperative,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Haine Drive Substation,,,TX,26.1671944,-97.6507857,1,138.0,138.0,American Electric Power,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Hallettsville Substation,,,TX,29.4287838,-96.9872783,1,138.0,69.0,Lower Colorado River Authority; Guadalupe Valley Electric Cooperative,transmission,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Hamilton Wolfe Road Substation,,,TX,29.5152762,-98.5882158,1,138.0,138.0,CPS Energy,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Harlandale Substation,,,TX,29.363341,-98.4958429,1,138.0,138.0,CPS Energy,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Harlingen Switching Station,,,TX,26.2221971,-97.6982284,1,138.0,69.0,American Electric Power,transmission,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Harper Road Substation,,,TX,30.0733996,-99.1507537,1,138.0,138.0,Lower Colorado River Authority,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
Harris Branch Substation,,,TX,30.3712511,-97.5809133,1,138.0,138.0,Lower Colorado River Authority,distribution,IN SERVICE,OSM,27.31,7.62,19.89,0.0,0.0,54.27,MARGINAL,,,zone_estimate,zone_estimate,LZ_SOUTH,2026-04-16T21:18:27.083633+00:00,1,0,low,50-150,MEDIUM,unknown
